GID_0,NAME_0,NAME_1,farm_sz,nm_slc0,farm_sz2,variable,value
KEN,Machakos,Machakos,N10_20,Kenya,10-20 HA,Percent,24.752095698679295
KEN,Makueni,Makueni,N10_20,Kenya,10-20 HA,Percent,26.13211239823558
KEN,Malindi,Malindi,N10_20,Kenya,10-20 HA,Percent,20.012586085444074
KEN,Mandera,Mandera,N10_20,Kenya,10-20 HA,Percent,NA
KEN,Maragua,Maragua,N10_20,Kenya,10-20 HA,Percent,19.77563497244733
KEN,Marakwet,Marakwet,N10_20,Kenya,10-20 HA,Percent,14.857361684516057
KEN,Marsabit,Marsabit,N10_20,Kenya,10-20 HA,Percent,19.475519836801418
KEN,Mbeere,Mbeere,N10_20,Kenya,10-20 HA,Percent,18.77224456046049
KEN,Meru Central,Meru Central,N10_20,Kenya,10-20 HA,Percent,20.11386462900163
KEN,Meru South,Meru South,N10_20,Kenya,10-20 HA,Percent,13.775748998782461
KEN,Migori,Migori,N10_20,Kenya,10-20 HA,Percent,13.885410847715304
KEN,Mombasa,Mombasa,N10_20,Kenya,10-20 HA,Percent,NA
KEN,Moyale,Moyale,N10_20,Kenya,10-20 HA,Percent,35.35731468059464
KEN,Mt. Elgon,Mt. Elgon,N10_20,Kenya,10-20 HA,Percent,14.683080073646556
KEN,Muranga,Muranga,N10_20,Kenya,10-20 HA,Percent,32.633676537256605
KEN,Mwingi,Mwingi,N10_20,Kenya,10-20 HA,Percent,17.450157119654357
KEN,Nairobi,Nairobi,N10_20,Kenya,10-20 HA,Percent,22.751980981361296
KEN,Nakuru,Nakuru,N10_20,Kenya,10-20 HA,Percent,17.110512079859195
KEN,Nandi,Nandi,N10_20,Kenya,10-20 HA,Percent,23.839828013138955
KEN,Narok,Narok,N10_20,Kenya,10-20 HA,Percent,31.52256856087019
KEN,Nyambene,Nyambene,N10_20,Kenya,10-20 HA,Percent,27.6355149761895
KEN,Nyamira,Nyamira,N10_20,Kenya,10-20 HA,Percent,26.62946566147728
KEN,Nyandarua,Nyandarua,N10_20,Kenya,10-20 HA,Percent,15.725466879191549
KEN,Nyando,Nyando,N10_20,Kenya,10-20 HA,Percent,15.629784796236137
KEN,Nyeri,Nyeri,N10_20,Kenya,10-20 HA,Percent,14.982402565014658
KEN,Rachuonyo,Rachuonyo,N10_20,Kenya,10-20 HA,Percent,15.704666612043061
KEN,Samburu,Samburu,N10_20,Kenya,10-20 HA,Percent,NA
KEN,Siaya,Siaya,N10_20,Kenya,10-20 HA,Percent,16.609843690729285
KEN,Suba,Suba,N10_20,Kenya,10-20 HA,Percent,15.471201313473998
KEN,Taita Taveta,Taita Taveta,N10_20,Kenya,10-20 HA,Percent,14.284091581876263
KEN,Tana River,Tana River,N10_20,Kenya,10-20 HA,Percent,16.240930455742436
KEN,Teso,Teso,N10_20,Kenya,10-20 HA,Percent,14.780427896455237
KEN,Tharaka,Tharaka,N10_20,Kenya,10-20 HA,Percent,29.015247510930607
KEN,Thika,Thika,N10_20,Kenya,10-20 HA,Percent,13.570148017087824
KEN,Trans Mara,Trans Mara,N10_20,Kenya,10-20 HA,Percent,17.816431412832195
KEN,Trans Nzoia,Trans Nzoia,N10_20,Kenya,10-20 HA,Percent,31.26328767403823
KEN,Turkana,Turkana,N10_20,Kenya,10-20 HA,Percent,NA
KEN,Uasin Gishu,Uasin Gishu,N10_20,Kenya,10-20 HA,Percent,39.01688873339024
KEN,Vihiga,Vihiga,N10_20,Kenya,10-20 HA,Percent,17.726869696362552
KEN,Wajir,Wajir,N10_20,Kenya,10-20 HA,Percent,NA
KEN,West Pokot,West Pokot,N10_20,Kenya,10-20 HA,Percent,24.119850533876384
LBR,Liberia,Liberia,N10_20,Liberia,10-20 HA,Percent,15.843819954626568
LBY,Libya,Libya,N10_20,Libya,10-20 HA,Percent,-30.03796562119973
LSO,Berea,Berea,N10_20,Lesotho,10-20 HA,Percent,-0.3523184981378342
LSO,Butha Buthe,Butha Buthe,N10_20,Lesotho,10-20 HA,Percent,-0.16104806872651253
LSO,Leribe,Leribe,N10_20,Lesotho,10-20 HA,Percent,0.5478348867675186
LSO,Mafeteng,Mafeteng,N10_20,Lesotho,10-20 HA,Percent,-1.549912679679675
LSO,Maseru,Maseru,N10_20,Lesotho,10-20 HA,Percent,-1.6446843734676013
LSO,Mohale's Hoek,Mohale's Hoek,N10_20,Lesotho,10-20 HA,Percent,-0.19060888080600963
LSO,Mokhotlong,Mokhotlong,N10_20,Lesotho,10-20 HA,Percent,1.6881983575295245
LSO,Qacha's Nek,Qacha's Nek,N10_20,Lesotho,10-20 HA,Percent,0.9177364194247211
LSO,Quthing,Quthing,N10_20,Lesotho,10-20 HA,Percent,-0.3624899302601837
LSO,Thaba Tseka,Thaba Tseka,N10_20,Lesotho,10-20 HA,Percent,0.2792582360751955
MAR,Morocco,Morocco,N10_20,Morocco,10-20 HA,Percent,-14.125852962903387
MDG,Alaotra-Mangoro,Alaotra-Mangoro,N10_20,Madagascar,10-20 HA,Percent,-5.050453393820242
MDG,Amoron'i Mania,Amoron'i Mania,N10_20,Madagascar,10-20 HA,Percent,-3.4355717249982867
MDG,Analamanga,Analamanga,N10_20,Madagascar,10-20 HA,Percent,-26.011339518637865
MDG,Analanjirofo,Analanjirofo,N10_20,Madagascar,10-20 HA,Percent,-8.527072361244244
MDG,Androy,Androy,N10_20,Madagascar,10-20 HA,Percent,11.402335153928709
MDG,Anosy,Anosy,N10_20,Madagascar,10-20 HA,Percent,7.263454579561221
MDG,Atsimo-Andrefana,Atsimo-Andrefana,N10_20,Madagascar,10-20 HA,Percent,-28.477859977988224
MDG,Atsimo-Atsinanana,Atsimo-Atsinanana,N10_20,Madagascar,10-20 HA,Percent,-39.86854844307632
MDG,Atsinanana,Atsinanana,N10_20,Madagascar,10-20 HA,Percent,-20.04664168045872
MDG,Betsiboka,Betsiboka,N10_20,Madagascar,10-20 HA,Percent,0.024155876550467567
MDG,Boeny,Boeny,N10_20,Madagascar,10-20 HA,Percent,-17.21489430810614
MDG,Bongolava,Bongolava,N10_20,Madagascar,10-20 HA,Percent,31.147754053989573
MDG,Diana,Diana,N10_20,Madagascar,10-20 HA,Percent,6.590264116726577
MDG,Ihorombe,Ihorombe,N10_20,Madagascar,10-20 HA,Percent,-17.4432843181666
MDG,Itasy,Itasy,N10_20,Madagascar,10-20 HA,Percent,-0.211925073786645
MDG,Mahatsiatra Ambony,Mahatsiatra Ambony,N10_20,Madagascar,10-20 HA,Percent,15.165907700459124
MDG,Melaky,Melaky,N10_20,Madagascar,10-20 HA,Percent,-1.370812327208389
MDG,Menabe,Menabe,N10_20,Madagascar,10-20 HA,Percent,-5.472336742291992
MDG,Sava,Sava,N10_20,Madagascar,10-20 HA,Percent,-30.907517836938414
MDG,Sofia,Sofia,N10_20,Madagascar,10-20 HA,Percent,-38.745183534349756
MDG,Vakinankaratra,Vakinankaratra,N10_20,Madagascar,10-20 HA,Percent,-11.399052987083527
MDG,Vatovavy- Fitovinany,Vatovavy- Fitovinany,N10_20,Madagascar,10-20 HA,Percent,-11.75254132818661
MLI,Bamako,Bamako,N10_20,Mali,10-20 HA,Percent,121.06697307450634
MLI,Gao,Gao,N10_20,Mali,10-20 HA,Percent,-15.62375044471458
MLI,Kayes,Kayes,N10_20,Mali,10-20 HA,Percent,7.371066441608587
MLI,Kidal,Kidal,N10_20,Mali,10-20 HA,Percent,25.0002927465322
MLI,Koulikoro,Koulikoro,N10_20,Mali,10-20 HA,Percent,17.927117073890358
MLI,Mopti,Mopti,N10_20,Mali,10-20 HA,Percent,26.67505241554393
MLI,Ségou,Ségou,N10_20,Mali,10-20 HA,Percent,49.31602169349609
MLI,Sikasso,Sikasso,N10_20,Mali,10-20 HA,Percent,46.25887592704589
MLI,Timbuktu,Timbuktu,N10_20,Mali,10-20 HA,Percent,-12.692238850746742
MOZ,Cabo Delgado,Cabo Delgado,N10_20,Mozambique,10-20 HA,Percent,-3.0292986466989085
MOZ,Gaza,Gaza,N10_20,Mozambique,10-20 HA,Percent,33.20856529112378
MOZ,Inhambane,Inhambane,N10_20,Mozambique,10-20 HA,Percent,14.441060023457908
MOZ,Manica,Manica,N10_20,Mozambique,10-20 HA,Percent,26.13554437678004
MOZ,Maputo,Maputo,N10_20,Mozambique,10-20 HA,Percent,26.24806597427177
MOZ,Maputo City,Maputo City,N10_20,Mozambique,10-20 HA,Percent,-2.7775775999546704
MOZ,Nampula,Nampula,N10_20,Mozambique,10-20 HA,Percent,7.684319405501218
MOZ,Nassa,Nassa,N10_20,Mozambique,10-20 HA,Percent,14.335584566229741
MOZ,Sofala,Sofala,N10_20,Mozambique,10-20 HA,Percent,7.610564707407821
MOZ,Tete,Tete,N10_20,Mozambique,10-20 HA,Percent,31.994165312802185
MOZ,Zambezia,Zambezia,N10_20,Mozambique,10-20 HA,Percent,-17.101821544423544
MRT,Adrar,Adrar,N10_20,Mauritania,10-20 HA,Percent,77.76790377276369
MRT,Assaba,Assaba,N10_20,Mauritania,10-20 HA,Percent,38.24086488758904
MRT,Brakna,Brakna,N10_20,Mauritania,10-20 HA,Percent,47.59148401554904
MRT,Dakhlet Nouadhibou,Dakhlet Nouadhibou,N10_20,Mauritania,10-20 HA,Percent,41.58735280650541
MRT,Gorgol,Gorgol,N10_20,Mauritania,10-20 HA,Percent,47.64953747203155
MRT,Guidimaka,Guidimaka,N10_20,Mauritania,10-20 HA,Percent,46.18360745472885
MRT,Hodh Ech Chargui,Hodh Ech Chargui,N10_20,Mauritania,10-20 HA,Percent,42.60636588403607
MRT,Hodh El Gharbi,Hodh El Gharbi,N10_20,Mauritania,10-20 HA,Percent,45.04610449639631
MRT,Inchiri,Inchiri,N10_20,Mauritania,10-20 HA,Percent,60.801337890950236
MRT,Nouakchott,Nouakchott,N10_20,Mauritania,10-20 HA,Percent,42.84981783911621
MRT,Tagant,Tagant,N10_20,Mauritania,10-20 HA,Percent,47.9606980560036
MRT,Tiris Zemmour,Tiris Zemmour,N10_20,Mauritania,10-20 HA,Percent,26.64335245915638
MRT,Trarza,Trarza,N10_20,Mauritania,10-20 HA,Percent,50.56785583686095
MWI,Balaka,Balaka,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Blantyre,Blantyre,N10_20,Malawi,10-20 HA,Percent,68.57644285457934
MWI,Chikwawa,Chikwawa,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Chiradzulu,Chiradzulu,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Chitipa,Chitipa,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Dedza,Dedza,N10_20,Malawi,10-20 HA,Percent,-87.69543091525243
MWI,Dowa,Dowa,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Karonga,Karonga,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Kasungu,Kasungu,N10_20,Malawi,10-20 HA,Percent,-87.3601689850191
MWI,Likoma,Likoma,N10_20,Malawi,10-20 HA,Percent,-50.257579190014226
MWI,Lilongwe,Lilongwe,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Machinga,Machinga,N10_20,Malawi,10-20 HA,Percent,-86.96871119505451
MWI,Mangochi,Mangochi,N10_20,Malawi,10-20 HA,Percent,-89.14801155019516
MWI,Mchinji,Mchinji,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Mulanje,Mulanje,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Mwanza,Mwanza,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Mzimba,Mzimba,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Neno,Neno,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Nkhata Bay,Nkhata Bay,N10_20,Malawi,10-20 HA,Percent,-89.13906131224117
MWI,Nkhotakota,Nkhotakota,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Nsanje,Nsanje,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Ntcheu,Ntcheu,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Ntchisi,Ntchisi,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Phalombe,Phalombe,N10_20,Malawi,10-20 HA,Percent,184.59734707429956
MWI,Rumphi,Rumphi,N10_20,Malawi,10-20 HA,Percent,-89.98092666460437
MWI,Salima,Salima,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Thyolo,Thyolo,N10_20,Malawi,10-20 HA,Percent,NA
MWI,Zomba,Zomba,N10_20,Malawi,10-20 HA,Percent,NA
NAM,!Karas,!Karas,N10_20,Namibia,10-20 HA,Percent,NA
NAM,Erongo,Erongo,N10_20,Namibia,10-20 HA,Percent,-22.381319497796525
NAM,Hardap,Hardap,N10_20,Namibia,10-20 HA,Percent,-35.31776624816382
NAM,Kavango,Kavango,N10_20,Namibia,10-20 HA,Percent,-24.952388946062317
NAM,Khomas,Khomas,N10_20,Namibia,10-20 HA,Percent,NA
NAM,Kunene,Kunene,N10_20,Namibia,10-20 HA,Percent,-31.092507491593217
NAM,Ohangwena,Ohangwena,N10_20,Namibia,10-20 HA,Percent,-24.400440594357445
NAM,Omaheke,Omaheke,N10_20,Namibia,10-20 HA,Percent,-8.726395284968046
NAM,Omusati,Omusati,N10_20,Namibia,10-20 HA,Percent,-26.130026832701446
NAM,Oshana,Oshana,N10_20,Namibia,10-20 HA,Percent,-20.295816311248398
NAM,Oshikoto,Oshikoto,N10_20,Namibia,10-20 HA,Percent,-31.791720408427267
NAM,Otjozondjupa,Otjozondjupa,N10_20,Namibia,10-20 HA,Percent,-33.843888577263456
NAM,Zambezi,Zambezi,N10_20,Namibia,10-20 HA,Percent,-27.086126435566793
NER,Agadez,Agadez,N10_20,Niger,10-20 HA,Percent,122.74010551322534
NER,Diffa,Diffa,N10_20,Niger,10-20 HA,Percent,-29.399360242118878
NER,Dosso,Dosso,N10_20,Niger,10-20 HA,Percent,-56.97751491401644
NER,Maradi,Maradi,N10_20,Niger,10-20 HA,Percent,1.458622526054384
NER,Niamey,Niamey,N10_20,Niger,10-20 HA,Percent,68.56598593560642
NER,Tahoua,Tahoua,N10_20,Niger,10-20 HA,Percent,-32.37127182426946
NER,Tillabéry,Tillabéry,N10_20,Niger,10-20 HA,Percent,-26.938443165467817
NER,Zinder,Zinder,N10_20,Niger,10-20 HA,Percent,-16.176758153087608
NGA,North Central,North Central,N10_20,Nigeria,10-20 HA,Percent,41.235403595722815
NGA,North East,North East,N10_20,Nigeria,10-20 HA,Percent,43.14380273570207
NGA,North West,North West,N10_20,Nigeria,10-20 HA,Percent,27.31445782673541
NGA,South East,South East,N10_20,Nigeria,10-20 HA,Percent,78.87787945417793
NGA,South South,South South,N10_20,Nigeria,10-20 HA,Percent,-2.337483717353786
NGA,South West,South West,N10_20,Nigeria,10-20 HA,Percent,51.429544028782814
RWA,Butare,Butare,N10_20,Rwanda,10-20 HA,Percent,-33.757385019182294
RWA,Byumba,Byumba,N10_20,Rwanda,10-20 HA,Percent,-32.60519545152234
RWA,City Of Kigali,City Of Kigali,N10_20,Rwanda,10-20 HA,Percent,-33.144854578202036
RWA,Cyangugu,Cyangugu,N10_20,Rwanda,10-20 HA,Percent,-36.11298331059266
RWA,Gikongoro,Gikongoro,N10_20,Rwanda,10-20 HA,Percent,-31.7724615637005
RWA,Gisenyi,Gisenyi,N10_20,Rwanda,10-20 HA,Percent,-39.161671980518996
RWA,Gitarama,Gitarama,N10_20,Rwanda,10-20 HA,Percent,-38.32553495954912
RWA,Kibungo,Kibungo,N10_20,Rwanda,10-20 HA,Percent,-31.967276676192185
RWA,Kibuye,Kibuye,N10_20,Rwanda,10-20 HA,Percent,-41.2013857453649
RWA,Kigali Ngali,Kigali Ngali,N10_20,Rwanda,10-20 HA,Percent,-29.537705700556703
RWA,Ruhengeri,Ruhengeri,N10_20,Rwanda,10-20 HA,Percent,-43.37921736277342
RWA,Umutara,Umutara,N10_20,Rwanda,10-20 HA,Percent,-28.872454752458104
SDN,Sudan,Sudan,N10_20,Sudan,10-20 HA,Percent,38.05931433167049
SEN,Dakar,Dakar,N10_20,Senegal,10-20 HA,Percent,40.300950940768026
SEN,Diourbel,Diourbel,N10_20,Senegal,10-20 HA,Percent,-3.292096295244791
SEN,Fatick,Fatick,N10_20,Senegal,10-20 HA,Percent,-0.7153374808735771
SEN,Kaffrine,Kaffrine,N10_20,Senegal,10-20 HA,Percent,-2.968814721295678
SEN,Kaolack,Kaolack,N10_20,Senegal,10-20 HA,Percent,-4.769162728891231
SEN,Kédougou,Kédougou,N10_20,Senegal,10-20 HA,Percent,-11.07837457010455
SEN,Kolda,Kolda,N10_20,Senegal,10-20 HA,Percent,-2.9175372863142908
SEN,Louga,Louga,N10_20,Senegal,10-20 HA,Percent,2.0988247478157156
SEN,Matam,Matam,N10_20,Senegal,10-20 HA,Percent,-18.842710435879695
SEN,Saint-Louis,Saint-Louis,N10_20,Senegal,10-20 HA,Percent,-20.67474308040434
SEN,Sédhiou,Sédhiou,N10_20,Senegal,10-20 HA,Percent,11.590444607640764
SEN,Tambacounda,Tambacounda,N10_20,Senegal,10-20 HA,Percent,-6.412222421207285
SEN,Thiès,Thiès,N10_20,Senegal,10-20 HA,Percent,-10.674042139512
SEN,Ziguinchor,Ziguinchor,N10_20,Senegal,10-20 HA,Percent,-21.816126755723065
SLE,Eastern,Eastern,N10_20,Sierra Leone,10-20 HA,Percent,-2.7169941767838135
SLE,Northern,Northern,N10_20,Sierra Leone,10-20 HA,Percent,-3.653728117970324
SLE,Southern,Southern,N10_20,Sierra Leone,10-20 HA,Percent,-2.226514408830974
SLE,Western,Western,N10_20,Sierra Leone,10-20 HA,Percent,NA
SOM,Somalia,Somalia,N10_20,Somalia,10-20 HA,Percent,6.774388060324643
SSD,Central Equatoria,Central Equatoria,N10_20,South Sudan,10-20 HA,Percent,27.052236311741368
SSD,Eastern Equatoria,Eastern Equatoria,N10_20,South Sudan,10-20 HA,Percent,27.05223631174136
SSD,Jonglei,Jonglei,N10_20,South Sudan,10-20 HA,Percent,27.052236311741378
SSD,Lakes,Lakes,N10_20,South Sudan,10-20 HA,Percent,NA
SSD,Northern Bahr Al Ghazal,Northern Bahr Al Ghazal,N10_20,South Sudan,10-20 HA,Percent,NA
SSD,Unity,Unity,N10_20,South Sudan,10-20 HA,Percent,NA
SSD,Upper Nile,Upper Nile,N10_20,South Sudan,10-20 HA,Percent,27.05223631174136
SSD,Warap,Warap,N10_20,South Sudan,10-20 HA,Percent,NA
SSD,Western Bahr Al Ghazal,Western Bahr Al Ghazal,N10_20,South Sudan,10-20 HA,Percent,NA
SSD,Western Equatoria,Western Equatoria,N10_20,South Sudan,10-20 HA,Percent,27.052236311741375
SWZ,Swaziland,Swaziland,N10_20,Swaziland,10-20 HA,Percent,1.225362684539233
TCD,Chad,Chad,N10_20,Chad,10-20 HA,Percent,46.404817981861
TGO,Centre,Centre,N10_20,Togo,10-20 HA,Percent,2.776365211106445
TGO,Kara,Kara,N10_20,Togo,10-20 HA,Percent,-9.458648885580763
TGO,Maritime,Maritime,N10_20,Togo,10-20 HA,Percent,5.408945027974762
TGO,Plateaux,Plateaux,N10_20,Togo,10-20 HA,Percent,0.6794735309291249
TGO,Savanes,Savanes,N10_20,Togo,10-20 HA,Percent,-9.822669723217285
TUN,Tunisia,Tunisia,N10_20,Tunisia,10-20 HA,Percent,-9.745839086539316
TZA,Central,Central,N10_20,Tanzania,10-20 HA,Percent,-29.861035695738337
TZA,Eastern,Eastern,N10_20,Tanzania,10-20 HA,Percent,-10.485057954910747
TZA,Lakes,Lakes,N10_20,Tanzania,10-20 HA,Percent,-9.91492009751682
TZA,Northern,Northern,N10_20,Tanzania,10-20 HA,Percent,-11.881169816437191
TZA,Southern,Southern,N10_20,Tanzania,10-20 HA,Percent,-29.367219661965226
TZA,Southern Highlands,Southern Highlands,N10_20,Tanzania,10-20 HA,Percent,-18.676498774717484
TZA,Western,Western,N10_20,Tanzania,10-20 HA,Percent,1.6247589530297486
TZA,Zanzibar,Zanzibar,N10_20,Tanzania,10-20 HA,Percent,NA
UGA,Central,Central,N10_20,Uganda,10-20 HA,Percent,-57.42077547878678
UGA,Eastern,Eastern,N10_20,Uganda,10-20 HA,Percent,-71.53563551466864
UGA,Lake Victoria,Lake Victoria,N10_20,Uganda,10-20 HA,Percent,-63.02640230397104
UGA,Mayuge,Mayuge,N10_20,Uganda,10-20 HA,Percent,-61.79068388810062
UGA,North,North,N10_20,Uganda,10-20 HA,Percent,-100
UGA,Western,Western,N10_20,Uganda,10-20 HA,Percent,-66.38214368052475
ZAF,South Africa,South Africa,N10_20,South Africa,10-20 HA,Percent,-49.80817091229197
ZMB,Central,Central,N10_20,Zambia,10-20 HA,Percent,-41.00563486440466
ZMB,Copperbelt,Copperbelt,N10_20,Zambia,10-20 HA,Percent,-61.05547500492576
ZMB,Eastern,Eastern,N10_20,Zambia,10-20 HA,Percent,-58.021793128201026
ZMB,Luapula,Luapula,N10_20,Zambia,10-20 HA,Percent,-78.02540928471483
ZMB,Lusaka,Lusaka,N10_20,Zambia,10-20 HA,Percent,-48.25873459102621
ZMB,Muchinga,Muchinga,N10_20,Zambia,10-20 HA,Percent,-52.360444771007394
ZMB,North-Western,North-Western,N10_20,Zambia,10-20 HA,Percent,-69.48884002746837
ZMB,Northern,Northern,N10_20,Zambia,10-20 HA,Percent,-45.80001502701668
ZMB,Southern,Southern,N10_20,Zambia,10-20 HA,Percent,-28.43451820127063
ZMB,Western,Western,N10_20,Zambia,10-20 HA,Percent,-56.549687548696404
ZWE,Zimbabwe,Zimbabwe,N10_20,Zimbabwe,10-20 HA,Percent,-4.701625490719217
AGO,Angola,Angola,N20_,Angola,20+ HA,Percent,6.448079303407063
BDI,Bubanza,Bubanza,N20_,Burundi,20+ HA,Percent,-46.16873210096775
BDI,Bujumbura Mairie,Bujumbura Mairie,N20_,Burundi,20+ HA,Percent,-65.4241787929461
BDI,Bujumbura Rural,Bujumbura Rural,N20_,Burundi,20+ HA,Percent,-51.92214111218652
BDI,Bururi,Bururi,N20_,Burundi,20+ HA,Percent,-39.439823613583606
BDI,Cankuzo,Cankuzo,N20_,Burundi,20+ HA,Percent,-59.82623888577952
BDI,Cibitoke,Cibitoke,N20_,Burundi,20+ HA,Percent,-64.41908101996088
BDI,Gitega,Gitega,N20_,Burundi,20+ HA,Percent,-49.36496363244399
BDI,Karuzi,Karuzi,N20_,Burundi,20+ HA,Percent,-72.1230934094311
BDI,Kayanza,Kayanza,N20_,Burundi,20+ HA,Percent,-41.409260244036076
BDI,Kirundo,Kirundo,N20_,Burundi,20+ HA,Percent,-64.43927832497972
BDI,Makamba,Makamba,N20_,Burundi,20+ HA,Percent,-46.868538583634944
BDI,Muramvya,Muramvya,N20_,Burundi,20+ HA,Percent,-54.01912533622784
BDI,Muyinga,Muyinga,N20_,Burundi,20+ HA,Percent,-46.47459157766894
BDI,Mwaro,Mwaro,N20_,Burundi,20+ HA,Percent,-60.31787529017218
BDI,Ngozi,Ngozi,N20_,Burundi,20+ HA,Percent,-48.18740464716642
BDI,Rutana,Rutana,N20_,Burundi,20+ HA,Percent,-59.32068959904232
BDI,Ruyigi,Ruyigi,N20_,Burundi,20+ HA,Percent,-59.88702295264813
BEN,Alibori,Alibori,N20_,Benin,20+ HA,Percent,-64.75199555500384
BEN,Atakora,Atakora,N20_,Benin,20+ HA,Percent,-46.622860612025235
BEN,Atlantique,Atlantique,N20_,Benin,20+ HA,Percent,-29.64190511802301
BEN,Borgou,Borgou,N20_,Benin,20+ HA,Percent,-58.4470115644621
BEN,Collines,Collines,N20_,Benin,20+ HA,Percent,-59.938229199369296
BEN,Donga,Donga,N20_,Benin,20+ HA,Percent,-64.52542254597024
BEN,Kouffo,Kouffo,N20_,Benin,20+ HA,Percent,-35.554082289626514
BEN,Littoral,Littoral,N20_,Benin,20+ HA,Percent,NA
BEN,Mono,Mono,N20_,Benin,20+ HA,Percent,-100
BEN,Ouémé,Ouémé,N20_,Benin,20+ HA,Percent,-70.72264026604
BEN,Plateau,Plateau,N20_,Benin,20+ HA,Percent,-47.4542687311971
BEN,Zou,Zou,N20_,Benin,20+ HA,Percent,-44.09838796190463
BFA,Boucle Du Mouhoun,Boucle Du Mouhoun,N20_,Burkina Faso,20+ HA,Percent,-26.213472990189622
BFA,Cascades,Cascades,N20_,Burkina Faso,20+ HA,Percent,-27.39757257598224
BFA,Centre,Centre,N20_,Burkina Faso,20+ HA,Percent,NA
BFA,Centre-Est,Centre-Est,N20_,Burkina Faso,20+ HA,Percent,-23.658583997723063
BFA,Centre-Nord,Centre-Nord,N20_,Burkina Faso,20+ HA,Percent,NA
BFA,Centre-Ouest,Centre-Ouest,N20_,Burkina Faso,20+ HA,Percent,-21.421357353228053
BFA,Centre-Sud,Centre-Sud,N20_,Burkina Faso,20+ HA,Percent,-26.63225665507074
BFA,Est,Est,N20_,Burkina Faso,20+ HA,Percent,-31.24690370884367
BFA,Haut-Bassins,Haut-Bassins,N20_,Burkina Faso,20+ HA,Percent,-6.349565652272303
BFA,Nord,Nord,N20_,Burkina Faso,20+ HA,Percent,NA
BFA,Plateau-Central,Plateau-Central,N20_,Burkina Faso,20+ HA,Percent,16.367729963027973
BFA,Sahel,Sahel,N20_,Burkina Faso,20+ HA,Percent,-26.521120305142304
BFA,Sud-Ouest,Sud-Ouest,N20_,Burkina Faso,20+ HA,Percent,NA
BWA,Botswana,Botswana,N20_,Botswana,20+ HA,Percent,-24.20524143118146
CAF,Central African Republic,Central African Republic,N20_,Central African Republic,20+ HA,Percent,1.5966864435305945
CIV,Centre,Centre,N20_,Côte d'Ivoire,20+ HA,Percent,-1.9515771154299681
CIV,Centre-Est,Centre-Est,N20_,Côte d'Ivoire,20+ HA,Percent,-1.3616777448844037
CIV,Centre-Nord,Centre-Nord,N20_,Côte d'Ivoire,20+ HA,Percent,1.514516355229731
CIV,Centre-Ouest,Centre-Ouest,N20_,Côte d'Ivoire,20+ HA,Percent,-2.553427986075582
CIV,Nord,Nord,N20_,Côte d'Ivoire,20+ HA,Percent,-2.165329793545741
CIV,Nord-Est,Nord-Est,N20_,Côte d'Ivoire,20+ HA,Percent,-3.074649788293632
CIV,Nord-Ouest,Nord-Ouest,N20_,Côte d'Ivoire,20+ HA,Percent,-1.0325981465282694
CIV,Ouest,Ouest,N20_,Côte d'Ivoire,20+ HA,Percent,-2.658149933902912
CIV,Sud,Sud,N20_,Côte d'Ivoire,20+ HA,Percent,-1.4263121923741384
CIV,Sud-Ouest,Sud-Ouest,N20_,Côte d'Ivoire,20+ HA,Percent,-2.3220103623999155
CIV,Ville D'abidjan,Ville D'abidjan,N20_,Côte d'Ivoire,20+ HA,Percent,-0.7423319649484503
CMR,Adamaoua,Adamaoua,N20_,Cameroon,20+ HA,Percent,-1.4587788762198648
CMR,Centre,Centre,N20_,Cameroon,20+ HA,Percent,0.5791334145152633
CMR,Douala,Douala,N20_,Cameroon,20+ HA,Percent,12.593396543182719
CMR,Est,Est,N20_,Cameroon,20+ HA,Percent,-2.3254332669336457
CMR,Extrme-Nord,Extrme-Nord,N20_,Cameroon,20+ HA,Percent,-2.3173345005337023
CMR,Littoral,Littoral,N20_,Cameroon,20+ HA,Percent,-3.4626285439633158
CMR,Nord,Nord,N20_,Cameroon,20+ HA,Percent,-3.6403137541063715
CMR,Nord-Ouest,Nord-Ouest,N20_,Cameroon,20+ HA,Percent,6.311189407869591
CMR,Ouest,Ouest,N20_,Cameroon,20+ HA,Percent,-5.549684002082063
CMR,Sud,Sud,N20_,Cameroon,20+ HA,Percent,-17.235387334469014
CMR,Sud-Ouest,Sud-Ouest,N20_,Cameroon,20+ HA,Percent,1.038595703463312
CMR,Yaoundé,Yaoundé,N20_,Cameroon,20+ HA,Percent,-1.9810517060122232
